TName,Location,Phone,MTitle,ShowTime,Rating,CCode,CName
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,4:20 PM,,A,Billy Crudup
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,4:20 PM,,A,Brad Pitt
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,4:20 PM,,A,Brad Renfro
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,4:20 PM,,A,Dustin Hoffman
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,4:20 PM,,A,Jason Patric
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,4:20 PM,,A,Joseph Perrino
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,4:20 PM,,A,Kevin Bacon
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,4:20 PM,,A,Minnie Driver
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,4:20 PM,,A,Robert De Niro
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,4:20 PM,,A,Ron Eldard
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,4:20 PM,,A,Terry Kinney
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,4:20 PM,,A,Vittorio Gassman
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,4:20 PM,,D,Barry Levinson
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,9:30 PM,,A,Billy Crudup
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,9:30 PM,,A,Brad Pitt
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,9:30 PM,,A,Brad Renfro
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,9:30 PM,,A,Dustin Hoffman
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,9:30 PM,,A,Jason Patric
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,9:30 PM,,A,Joseph Perrino
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,9:30 PM,,A,Kevin Bacon
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,9:30 PM,,A,Minnie Driver
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,9:30 PM,,A,Robert De Niro
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,9:30 PM,,A,Ron Eldard
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,9:30 PM,,A,Terry Kinney
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,9:30 PM,,A,Vittorio Gassman
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Sleepers,9:30 PM,,D,Barry Levinson
